campaign_id,customer_id,Coupon_redeem,Item_purchased
,1323,1,451.00
,1324,4,467.00
,1325,2,92.00
,1326,,36.00
,1327,2,282.00
,1328,1,164.00
,1329,,272.00
,1330,1,222.00
,1331,1,176.00
,1332,9,1090.00
,1333,126,322.00
,1334,10,480.00
,1335,31,304.00
,1336,142,968.00
,1337,13,1320.00
,1338,9,186.00
,1339,14,469.00
,1340,,253.00
,1341,60,596.00
,1342,2,268.00
,1343,4,639.00
,1344,20,374.00
,1345,6,501.00
,1346,,478.00
,1347,11,812.00
,1348,,365.00
,1349,18,308.00
,1350,5,547.00
,1351,3,401.00
,1352,1,637.00
,1353,1,168.00
,1354,1,166.00
,1355,,227.00
,1356,1,498.00
,1357,13,313.00
,1358,5,108.00
,1359,3,158.00
,1360,11,534.00
,1361,39,307.00
,1362,,157.00
,1363,,86.00
,1364,77,417.00
,1365,6,384.00
,1366,,356.00
,1367,25,490.00
,1368,6,710.00
,1369,32,361.00
,1370,,125.00
,1371,4,542.00
,1372,3,638.00
,1373,,169.00
,1374,,59.00
,1375,,314.00
,1376,2,154.00
,1377,,640.00
,1378,22,823.00
,1379,3,332.00
,1380,2,211.00
,1381,,254.00
,1382,10,789.00
,1383,2,1236.00
,1384,4,620.00
,1385,35,546.00
,1386,11,485.00
,1387,25,950.00
,1388,,395.00
,1389,4,462.00
,1390,2,332.00
,1391,,784.00
,1392,5,1101.00
,1393,,624.00
,1394,,224.00
,1395,,185.00
,1396,5,651.00
,1397,,236.00
,1398,6,579.00
,1399,,344.00
,1400,33,386.00
,1401,1,352.00
,1402,,474.00
,1403,,372.00
,1404,21,733.00
,1405,1,595.00
,1406,,177.00
,1407,32,546.00
,1408,14,862.00
,1409,3,453.00
,1410,1,327.00
,1411,1,434.00
,1412,23,417.00
,1413,3,257.00
,1414,8,257.00
,1415,5,475.00
,1416,1,258.00
,1417,,197.00
,1418,4,552.00
,1419,1,420.00
,1420,1,283.00
,1421,,119.00
,1422,5,206.00
,1423,1,252.00
,1424,15,720.00
,1425,,193.00
,1426,1,177.00
,1427,4,508.00
,1428,4,734.00
,1429,1,185.00
,1430,1,771.00
,1431,6,1165.00
,1432,,764.00
,1433,4,201.00
,1434,3,728.00
,1435,,166.00
,1436,1,436.00
,1437,5,224.00
,1438,1,539.00
,1439,,108.00
,1440,,99.00
,1441,50,739.00
,1442,1,163.00
,1443,5,110.00
,1444,13,1382.00
,1445,,136.00
,1446,3,303.00
,1447,2,248.00
,1448,,166.00
,1449,3,1083.00
,1450,4,965.00
,1451,1,1116.00
,1452,18,296.00
,1453,4,493.00
,1454,6,438.00
,1455,4,313.00
,1456,1,193.00
,1457,32,573.00
,1458,12,571.00
,1459,1,204.00
,1460,6,818.00
,1461,10,437.00
,1462,,137.00
,1463,44,1081.00
,1464,2,1482.00
,1465,,161.00
,1466,11,1731.00
,1467,24,260.00
,1468,1,314.00
,1469,7,948.00
,1470,6,559.00
,1471,95,571.00
,1472,61,684.00
,1473,2,983.00
,1474,,316.00
,1475,6,1003.00
,1476,5,282.00
,1477,5,746.00
,1478,29,245.00
,1479,10,528.00
,1480,7,313.00
,1481,2,630.00
,1482,1,116.00
,1483,4,189.00
,1484,4,276.00
,1485,12,932.00
,1486,,342.00
,1487,4,457.00
,1488,1,121.00
,1489,8,274.00
,1490,4,805.00
,1491,,313.00
,1492,2,750.00
,1493,8,634.00
,1494,4,704.00
,1495,1,197.00
,1496,107,504.00
,1497,,241.00
,1498,2,362.00
,1499,5,430.00
,1500,25,536.00
,1501,,153.00
,1502,3,325.00
,1503,,156.00
,1504,4,548.00
,1505,,121.00
,1506,42,368.00
,1507,12,248.00
,1508,,163.00
,1509,1,645.00
,1510,1,136.00
,1511,,251.00
,1512,,145.00
,1513,3,64.00
,1514,2,237.00
,1515,,81.00
,1516,3,551.00
,1517,10,220.00
,1518,84,922.00
,1519,1,276.00
,1520,4,394.00
,1521,11,454.00
,1522,6,299.00
,1523,,281.00
,1524,10,964.00
,1525,,219.00
,1526,,334.00
,1527,,180.00
,1528,,344.00
,1529,35,912.00
,1530,13,382.00
,1531,,515.00
,1532,12,507.00
,1533,1,176.00
,1534,32,700.00
,1535,,158.00
,1536,4,357.00
,1537,7,640.00
,1538,4,483.00
,1539,,238.00
,1540,,103.00
,1541,1,163.00
,1542,32,162.00
,1543,10,349.00
,1544,25,867.00
,1545,27,538.00
,1546,,531.00
,1547,177,840.00
,1548,54,411.00
,1549,125,735.00
,1550,,388.00
,1551,9,448.00
,1552,2,316.00
,1553,,201.00
,1554,30,245.00
,1555,69,2206.00
,1556,66,736.00
,1557,,168.00
,1558,67,1007.00
,1559,8,367.00
,1560,25,118.00
,1561,,105.00
,1562,16,104.00
,1563,10,416.00
,1564,1,130.00
,1565,2,408.00
,1566,27,1027.00
,1567,25,447.00
,1568,2,436.00
,1569,1,35.00
,1570,1,669.00
,1571,,300.00
,1572,3,415.00
,1573,21,543.00
,1574,264,1275.00
,1575,,253.00
,1576,,385.00
,1577,1,192.00
,1578,26,391.00
,1579,5,499.00
,1580,,304.00
,1581,,246.00
,1582,49,507.00
10,1,72,449.00
,2,3,270.00
,3,53,385.00
,4,1,121.00
,5,1,431.00
,6,5,383.00
,7,15,666.00
,8,149,643.00
,9,7,358.00
,10,,264.00
,11,10,274.00
,12,33,416.00
,13,1,904.00
,14,26,301.00
,15,29,425.00
,16,,303.00
,17,3,260.00
,18,,225.00
,19,4,349.00
,20,,202.00
,21,3,272.00
,22,104,230.00
,23,2,348.00
,24,,308.00
,25,1,81.00
,26,1,97.00
,27,13,785.00
,28,2,901.00
,29,,178.00
,30,16,180.00
,31,7,177.00
,32,1,137.00
,33,1,611.00
,34,,235.00
,35,,121.00
,36,4,524.00
,37,1,239.00
,38,1,585.00
,39,,125.00
,40,30,627.00
,41,2,284.00
,42,45,798.00
,43,2,298.00
,44,,226.00
,45,113,605.00
,46,19,547.00
,47,2,680.00
,48,12,218.00
,49,2,678.00
,50,,347.00
,51,7,251.00
,52,19,747.00
,53,,197.00
,54,22,423.00
,55,8,342.00
,56,1,781.00
,57,,175.00
,58,2,621.00
,59,,415.00
,60,37,1266.00
,61,,254.00
,62,,193.00
,63,71,443.00
,64,14,653.00
,65,,189.00
,66,1,596.00
,67,,232.00
,68,12,819.00
,69,8,294.00
,70,,125.00
,71,48,503.00
,72,14,797.00
,73,1,422.00
,74,,452.00
,75,1,484.00
,76,15,336.00
,77,,131.00
,78,44,1147.00
,79,1,416.00
,80,39,702.00
,81,5,81.00
,82,13,432.00
,83,,325.00
,84,1,283.00
,85,2,426.00
,86,1,375.00
,87,1,342.00
,88,63,869.00
,89,37,398.00
,90,9,813.00
,91,,349.00
,92,7,376.00
,93,3,607.00
,94,1,452.00
,95,12,232.00
,96,5,297.00
,97,4,242.00
,98,1,314.00
,99,,194.00
,100,47,917.00
,101,,351.00
,102,1,199.00
,103,,726.00
,104,14,188.00
,105,4,248.00
,106,11,768.00
,107,1,417.00
,108,71,126.00
,109,,163.00
,110,1,289.00
,111,,246.00
,112,5,546.00
,113,9,263.00
,114,,160.00
,115,,100.00
,116,,319.00
,117,2,205.00
,118,2,218.00
,119,7,428.00
,120,2,246.00
,121,3,161.00
,122,,372.00
,123,13,318.00
,124,3,315.00
,125,,260.00
,126,,491.00
,127,12,610.00
,128,11,1226.00
,129,,76.00
,130,,219.00
,131,92,316.00
,132,35,498.00
,133,4,399.00
,134,,218.00
,135,4,507.00
,136,1,275.00
,137,3,228.00
,138,2,168.00
,139,8,251.00
,140,1,664.00
,141,2,757.00
,142,3,304.00
,143,,365.00
,144,1,597.00
,145,,409.00
,146,,210.00
,147,2,215.00
,148,1,287.00
,149,3,561.00
,150,33,1373.00
,151,6,916.00
,152,12,281.00
,153,71,631.00
,154,5,559.00
,155,10,601.00
,156,,119.00
,157,,135.00
,158,106,784.00
,159,10,211.00
,160,1,349.00
,161,58,1105.00
,162,54,658.00
,163,,317.00
,164,40,587.00
,165,1,131.00
,166,5,700.00
,167,9,473.00
,168,,315.00
,169,1,315.00
,170,2,275.00
,171,,79.00
,172,,198.00
,173,1,366.00
,174,1,546.00
,175,,296.00
,176,20,181.00
,177,,177.00
,178,5,167.00
,179,26,406.00
,180,3,460.00
,181,4,429.00
,182,,109.00
,183,1,437.00
,184,,362.00
,185,,436.00
,186,1,531.00
,187,1,282.00
,188,1,467.00
,189,31,648.00
,190,1,285.00
,191,3,700.00
,192,4,651.00
,193,,218.00
,194,3,429.00
,195,2,989.00
,196,14,298.00
,197,70,505.00
,198,,175.00
,199,,207.00
,200,27,349.00
,201,,305.00
,202,39,576.00
,203,,150.00
,204,1,538.00
,205,84,487.00
,206,1,453.00
,207,20,788.00
,208,6,1228.00
,209,,308.00
,210,2,182.00
,211,1,196.00
,212,1,655.00
,213,,209.00
,214,31,721.00
,215,,293.00
,216,1,152.00
,217,3,93.00
,218,,182.00
,219,6,349.00
,220,2,258.00
,221,2,170.00
,222,2,665.00
,223,,271.00
,224,,225.00
,225,,235.00
,226,7,475.00
,227,1,369.00
,228,36,934.00
,229,3,226.00
,230,4,1000.00
,231,8,932.00
,232,4,323.00
,233,2,402.00
,234,4,467.00
,235,170,698.00
,236,1,155.00
,237,,181.00
,238,7,416.00
,239,10,1253.00
,240,7,565.00
,241,,440.00
,242,,325.00
,243,17,452.00
,244,2,557.00
,245,7,438.00
,246,17,370.00
,247,,337.00
,248,34,725.00
,249,19,484.00
,250,74,1058.00
,251,,209.00
,252,,160.00
,253,1,694.00
,254,6,630.00
,255,,196.00
,256,4,127.00
,257,9,568.00
,258,1,343.00
,259,4,1377.00
,260,3,194.00
,261,4,81.00
,262,1,608.00
,263,,275.00
,264,3,298.00
,265,83,612.00
,266,2,146.00
,267,1,469.00
,268,8,342.00
,269,1,331.00
,270,,339.00
,271,1,533.00
,272,10,223.00
,273,,433.00
,274,79,706.00
,275,2,592.00
,276,43,555.00
,277,2,575.00
,278,3,120.00
,279,3,349.00
,280,,133.00
,281,,458.00
,282,,295.00
,283,46,677.00
,284,13,234.00
,285,,68.00
,286,,121.00
,287,,212.00
,288,9,187.00
,289,2,337.00
,290,,213.00
,291,,153.00
,292,,173.00
,293,21,833.00
,294,9,596.00
,295,15,253.00
,296,4,87.00
,297,6,110.00
,298,4,246.00
,299,9,280.00
,300,123,483.00
,301,1,321.00
,302,8,491.00
,303,79,836.00
,304,1,198.00
,305,19,943.00
,306,,284.00
,307,5,273.00
,308,1,226.00
,309,6,341.00
,310,10,529.00
,311,3,373.00
,312,,278.00
,313,3,277.00
,314,2,390.00
,315,16,409.00
,316,1,486.00
,317,151,500.00
,318,,478.00
,319,36,591.00
,320,27,415.00
,321,1,352.00
,322,,164.00
,323,1,418.00
,324,,648.00
,325,1,243.00
,326,,166.00
,327,14,965.00
,328,7,394.00
,329,20,550.00
,330,,198.00
,331,,318.00
,332,1,527.00
,333,38,407.00
,334,13,185.00
,335,3,295.00
,336,15,293.00
,337,3,305.00
,338,3,437.00
,339,1,242.00
,340,1,342.00
,341,4,242.00
,342,1,341.00
,343,,258.00
,344,3,343.00
,345,,244.00
,346,,344.00
,347,,129.00
,348,6,372.00
,349,,160.00
,350,2,368.00
,351,7,406.00
,352,5,236.00
,353,4,601.00
,354,1,234.00
,355,5,776.00
,356,,302.00
,357,1,789.00
,358,,243.00
,359,4,397.00
,360,2,241.00
,361,,218.00
,362,2,674.00
,363,5,688.00
,364,1,105.00
,365,,231.00
,366,10,399.00
,367,237,607.00
,368,4,1067.00
,369,,506.00
,370,11,512.00
,371,1,312.00
,372,3,100.00
,373,1,504.00
,374,2,502.00
,375,,304.00
,376,1,144.00
,377,4,545.00
,378,35,836.00
,379,19,1184.00
,380,3,341.00
,381,4,412.00
,382,,246.00
,383,2,622.00
,384,8,294.00
,385,64,410.00
,386,,555.00
,387,,595.00
,388,,188.00
,389,32,586.00
,390,,449.00
,391,14,607.00
,392,4,391.00
,393,6,211.00
,394,1,314.00
,395,6,235.00
,396,5,592.00
,397,2,192.00
,398,5,278.00
,399,5,402.00
,400,3,518.00
,401,52,449.00
,402,3,546.00
,403,43,486.00
,404,61,572.00
,405,,306.00
,406,,47.00
,407,4,783.00
,408,4,372.00
,409,10,517.00
,410,,92.00
,411,3,470.00
,412,15,1122.00
,413,1,355.00
,414,14,521.00
,415,1,351.00
,416,38,534.00
,417,1,308.00
,418,1,939.00
,419,3,334.00
,420,1,514.00
,421,10,807.00
,422,,395.00
,423,2,115.00
,424,15,469.00
,425,1,73.00
,426,2,702.00
,427,32,530.00
,428,10,316.00
,429,4,318.00
,430,1,492.00
,431,19,272.00
,432,1,759.00
,433,43,783.00
,434,2,433.00
,435,5,198.00
,436,18,405.00
,437,,466.00
,438,2,460.00
,439,16,350.00
,440,,401.00
,441,4,414.00
,442,,346.00
,443,5,251.00
,444,4,781.00
,445,,163.00
,446,2,562.00
,447,18,1010.00
,448,,394.00
,449,2,219.00
,450,13,700.00
,451,2,278.00
,452,3,422.00
,453,,587.00
,454,,178.00
,455,,492.00
,456,4,1109.00
,457,,359.00
,458,3,671.00
,459,18,529.00
,460,21,833.00
,461,15,307.00
,462,15,377.00
,463,28,171.00
,464,190,1856.00
,465,,82.00
,466,21,607.00
,467,2,478.00
,468,1,292.00
,469,1,487.00
,470,3,841.00
,471,,222.00
,472,,83.00
,473,6,467.00
,474,9,444.00
,475,6,188.00
,476,,139.00
,477,,225.00
,478,1,462.00
,479,2,703.00
,480,1,335.00
,481,27,648.00
,482,1,218.00
,483,36,459.00
,484,1,770.00
,485,1,167.00
,486,1,359.00
,487,,208.00
,488,,504.00
,489,1,122.00
,490,7,387.00
,491,5,287.00
,492,,138.00
,493,,160.00
,494,16,637.00
,495,1,822.00
,496,3,411.00
,497,15,252.00
,498,14,767.00
,499,6,608.00
,500,,331.00
,501,5,817.00
,502,1,421.00
,503,12,307.00
,504,,368.00
,505,,109.00
,506,3,240.00
,507,,138.00
,508,,488.00
,509,3,169.00
,510,52,871.00
,511,2,240.00
,512,2,158.00
,513,2,218.00
,514,,338.00
,515,1,784.00
,516,2,205.00
,517,,201.00
,518,3,565.00
,519,,311.00
,520,25,635.00
,521,2,397.00
,522,,329.00
,523,15,124.00
,524,9,465.00
,525,4,523.00
,526,18,735.00
,527,,260.00
,528,17,952.00
,529,26,243.00
,530,6,706.00
,531,,166.00
,532,,180.00
,533,2,844.00
,534,1,126.00
,535,1,562.00
,536,24,381.00
,537,1,655.00
,538,,493.00
,539,1,183.00
,540,2,231.00
,541,2,423.00
,542,,79.00
,543,4,513.00
,544,5,355.00
,545,1,338.00
,546,3,581.00
,547,,126.00
,548,1,238.00
,549,1,161.00
,550,13,570.00
,551,56,537.00
,552,16,666.00
,553,,683.00
,554,5,371.00
,555,,464.00
,556,65,340.00
,557,1,684.00
,558,2,200.00
,559,8,540.00
,560,12,619.00
,561,5,544.00
,562,,113.00
,563,,255.00
,564,18,398.00
,565,31,819.00
,566,181,946.00
,567,8,549.00
,568,1,296.00
,569,1,417.00
,570,22,849.00
,571,1,557.00
,572,2,969.00
,573,1,410.00
,574,2,247.00
,575,5,243.00
,576,,215.00
,577,5,545.00
,578,42,1358.00
,579,2,294.00
,580,,166.00
,581,,85.00
,582,,290.00
,583,10,602.00
,584,1,262.00
,585,,386.00
,586,12,309.00
,587,7,303.00
,588,,219.00
,589,,77.00
,590,3,486.00
,591,6,203.00
,592,1,511.00
,593,7,506.00
,594,31,523.00
,595,5,659.00
,596,20,1268.00
,597,,173.00
,598,81,759.00
,599,,295.00
,600,3,399.00
,601,1,189.00
,602,,274.00
,603,11,618.00
,604,3,489.00
,605,1,253.00
,606,1,408.00
,607,16,237.00
,608,13,491.00
,609,1,326.00
,610,,343.00
,611,3,431.00
,612,,454.00
,613,5,587.00
,614,2,384.00
,615,,217.00
,616,1,447.00
,617,1,226.00
,618,4,281.00
,619,2,802.00
,620,,409.00
,621,8,467.00
,622,1,941.00
,623,,226.00
,624,2,358.00
,625,,370.00
,626,132,1290.00
,627,78,1017.00
,628,34,512.00
,629,3,178.00
,630,,198.00
,631,1,301.00
,632,140,817.00
,633,3,669.00
,634,8,336.00
,635,1,230.00
,636,7,194.00
,637,2,548.00
,638,19,972.00
,639,2,343.00
,640,,334.00
,641,18,292.00
,642,1,234.00
,643,,254.00
,644,3,223.00
,645,,348.00
,646,,249.00
,647,2,310.00
,648,,434.00
,649,10,673.00
,650,10,414.00
,651,,294.00
,652,9,515.00
,653,9,240.00
,654,,170.00
,655,2,840.00
,656,2,306.00
,657,28,577.00
,658,2,514.00
,659,20,604.00
,660,,380.00
,661,5,367.00
,662,,85.00
,663,,256.00
,664,4,524.00
,665,2,485.00
,666,,782.00
,667,4,714.00
,668,1,536.00
,669,,384.00
,670,5,153.00
,671,8,178.00
,672,,406.00
,673,1,356.00
,674,,207.00
,675,,179.00
,676,,565.00
,677,1,295.00
,678,1,415.00
,679,,428.00
,680,,347.00
,681,1,221.00
,682,27,437.00
,683,3,617.00
,684,14,331.00
,685,1,326.00
,686,,302.00
,687,5,575.00
,688,2,386.00
,689,,451.00
,690,2,266.00
,691,3,588.00
,692,5,198.00
,693,1,240.00
,694,7,594.00
,695,24,896.00
,696,,247.00
,697,3,147.00
,698,1,264.00
,699,1,684.00
,700,5,443.00
,701,,137.00
,702,1,387.00
,703,1,500.00
,704,10,538.00
,705,1,700.00
,706,93,660.00
,707,2,268.00
,708,3,652.00
,709,2,464.00
,710,61,282.00
,711,3,1117.00
,712,33,475.00
,713,3,312.00
,714,1,467.00
,715,9,433.00
,716,1,325.00
,717,5,420.00
,718,1,264.00
,719,3,357.00
,720,1,284.00
,721,,145.00
,722,1,326.00
,723,,170.00
,724,1,464.00
,725,23,871.00
,726,3,335.00
,727,1,301.00
,728,,123.00
,729,1,659.00
,730,2,211.00
,731,,98.00
,732,,221.00
,733,10,554.00
,734,,131.00
,735,27,848.00
,736,,472.00
,737,43,621.00
,738,,164.00
,739,,162.00
,740,1,380.00
,741,,369.00
,742,3,320.00
,743,2,473.00
,744,,548.00
,745,3,664.00
,746,,325.00
,747,,190.00
,748,284,1221.00
,749,4,662.00
,750,5,500.00
,751,1,376.00
,752,,364.00
,753,6,461.00
,754,4,472.00
,755,11,707.00
,756,,406.00
,757,10,419.00
,758,,329.00
,759,,141.00
,760,1,470.00
,761,,296.00
,762,3,522.00
,763,7,428.00
,764,,207.00
,765,11,600.00
,766,46,554.00
,767,17,516.00
,768,3,241.00
,769,9,835.00
,770,7,120.00
,771,5,307.00
,772,8,710.00
,773,2,343.00
,774,19,350.00
,775,,106.00
,776,22,695.00
,777,,121.00
,778,1,436.00
,779,5,673.00
,780,2,412.00
,781,28,828.00
,782,22,1140.00
,783,3,298.00
,784,2,567.00
,785,,451.00
,786,,100.00
,787,58,638.00
,788,,291.00
,789,2,533.00
,790,2,393.00
,791,3,494.00
,792,5,493.00
,793,25,858.00
,794,,64.00
,795,3,396.00
,796,,65.00
,797,3,218.00
,798,,90.00
,799,,802.00
,800,1,404.00
,801,6,621.00
,802,20,697.00
,803,12,195.00
,804,,152.00
,805,1,423.00
,806,,256.00
,807,,385.00
,808,16,874.00
,809,8,720.00
,810,,628.00
,811,3,629.00
,812,,171.00
,813,14,456.00
,814,15,375.00
,815,,278.00
,816,1,196.00
,817,10,369.00
,818,,51.00
,819,,321.00
,820,11,522.00
,821,4,189.00
,822,,140.00
,823,99,770.00
,824,2,82.00
,825,2,322.00
,826,6,641.00
,827,2,108.00
,828,3,619.00
,829,1,472.00
,830,,143.00
,831,73,761.00
,832,,1147.00
,833,7,413.00
,834,4,581.00
,835,5,425.00
,836,7,183.00
,837,1,218.00
,838,,199.00
,839,3,618.00
,840,1,243.00
,841,,274.00
,842,10,680.00
,843,12,493.00
,844,25,1228.00
,845,49,289.00
,846,,225.00
,847,1,166.00
,848,7,479.00
,849,,320.00
,850,2,63.00
,851,1,462.00
,852,4,541.00
,853,3,284.00
,854,1,273.00
,855,18,112.00
,856,1,262.00
,857,26,318.00
,858,,410.00
,859,32,1104.00
,860,,185.00
,861,2,429.00
,862,,349.00
,863,,583.00
,864,143,1026.00
,865,2,516.00
,866,6,815.00
,867,3,364.00
,868,,128.00
,869,1,544.00
,870,,164.00
,871,33,683.00
,872,2,219.00
,873,1,505.00
,874,28,864.00
,875,20,346.00
,876,10,372.00
,877,6,342.00
,878,20,938.00
,879,35,386.00
,880,,305.00
,881,14,286.00
,882,3,261.00
,883,1,398.00
,884,,152.00
,885,,425.00
,886,1,273.00
,887,2,192.00
,888,3,319.00
,889,105,837.00
,890,8,683.00
,891,13,404.00
,892,,111.00
,893,,67.00
,894,36,490.00
,895,1,262.00
,896,6,448.00
,897,26,81.00
,898,25,1126.00
,899,,221.00
,900,1,612.00
,901,107,955.00
,902,,261.00
,903,1,196.00
,904,,167.00
,905,4,432.00
,906,40,318.00
,907,,30.00
,908,,100.00
,909,75,569.00
,910,,234.00
,911,33,1724.00
,912,11,268.00
,913,,333.00
,914,13,330.00
,915,1,354.00
,916,23,398.00
,917,2,495.00
,918,5,511.00
,919,12,329.00
,920,1,341.00
,921,,128.00
,922,1,436.00
,923,1,238.00
,924,1,550.00
,925,,118.00
,926,9,619.00
,927,,473.00
,928,13,855.00
,929,4,272.00
,930,2,688.00
,931,56,484.00
,932,2,202.00
,933,6,398.00
,934,11,1159.00
,935,1,461.00
,936,3,432.00
,937,1,198.00
,938,2,150.00
,939,,348.00
,940,,316.00
,941,5,188.00
,942,1,572.00
,943,3,416.00
,944,10,385.00
,945,,235.00
,946,4,133.00
,947,2,418.00
,948,5,831.00
,949,2,383.00
,950,3,281.00
,951,22,689.00
,952,6,426.00
,953,,190.00
,954,8,377.00
,955,39,273.00
,956,,441.00
,957,3,958.00
,958,3,1037.00
,959,66,751.00
,960,,107.00
,961,7,228.00
,962,39,480.00
,963,2,673.00
,964,5,676.00
,965,,317.00
,966,1,435.00
,967,66,530.00
,968,2,225.00
,969,,402.00
,970,4,452.00
,971,5,437.00
,972,5,86.00
,973,6,565.00
,974,15,236.00
,975,,162.00
,976,5,272.00
,977,34,517.00
,978,10,509.00
,979,,424.00
,980,,384.00
,981,2,373.00
,982,,215.00
,983,6,417.00
,984,1,289.00
,985,2,190.00
,986,,188.00
,987,1,583.00
,988,1,374.00
,989,3,926.00
,990,1,205.00
,991,,75.00
,992,,310.00
,993,2,487.00
,994,3,772.00
,995,,170.00
,996,4,111.00
,997,4,587.00
,998,7,602.00
,999,29,345.00
,1000,2,92.00
,1001,9,301.00
,1002,1,295.00
,1003,1,504.00
,1004,4,831.00
,1005,,787.00
,1006,1,335.00
,1007,2,832.00
,1008,,88.00
,1009,66,245.00
,1010,12,94.00
,1011,68,1045.00
,1012,4,519.00
,1013,6,174.00
,1014,,445.00
,1015,87,379.00
,1016,2,343.00
,1017,7,970.00
,1018,7,351.00
,1019,1,354.00
,1020,,86.00
,1021,1,150.00
,1022,24,374.00
,1023,10,1041.00
,1024,,192.00
,1025,113,882.00
,1026,7,596.00
,1027,,360.00
,1028,4,467.00
,1029,7,236.00
,1030,,108.00
,1031,44,419.00
,1032,1,192.00
,1033,11,1363.00
,1034,,280.00
,1035,1,291.00
,1036,,725.00
,1037,,59.00
,1038,,101.00
,1039,3,157.00
,1040,,238.00
,1041,,240.00
,1042,2,284.00
,1043,10,705.00
,1044,36,642.00
,1045,3,531.00
,1046,14,923.00
,1047,1,461.00
,1048,,280.00
,1049,2,216.00
,1050,,204.00
,1051,3,147.00
,1052,74,460.00
,1053,,164.00
,1054,,341.00
,1055,8,879.00
,1056,41,570.00
,1057,,216.00
,1058,,359.00
,1059,3,353.00
,1060,,331.00
,1061,41,713.00
,1062,4,356.00
,1063,24,279.00
,1064,9,858.00
,1065,5,371.00
,1066,2,124.00
,1067,8,452.00
,1068,42,791.00
,1069,,105.00
,1070,81,520.00
,1071,4,638.00
,1072,6,391.00
,1073,6,476.00
,1074,,123.00
,1075,2,279.00
,1076,,539.00
,1077,,252.00
,1078,1,108.00
,1079,,300.00
,1080,1,284.00
,1081,1,324.00
,1082,13,304.00
,1083,17,509.00
,1084,3,723.00
,1085,6,337.00
,1086,85,414.00
,1087,1,462.00
,1088,,200.00
,1089,1,580.00
,1090,,150.00
,1091,27,1149.00
,1092,1,202.00
,1093,28,642.00
,1094,1,421.00
,1095,4,1404.00
,1096,,179.00
,1097,3,488.00
,1098,1,302.00
,1099,23,273.00
,1100,16,567.00
,1101,7,469.00
,1102,,115.00
,1103,4,725.00
,1104,6,435.00
,1105,1,367.00
,1106,3,369.00
,1107,,222.00
,1108,,213.00
,1109,1,581.00
,1110,,143.00
,1111,11,261.00
,1112,2,347.00
,1113,4,295.00
,1114,11,498.00
,1115,76,1018.00
,1116,,240.00
,1117,12,566.00
,1118,10,376.00
,1119,2,335.00
,1120,,382.00
,1121,7,919.00
,1122,14,766.00
,1123,,498.00
,1124,1,887.00
,1125,2,171.00
,1126,5,252.00
,1127,1,290.00
,1128,1,229.00
,1129,4,526.00
,1130,3,376.00
,1131,38,633.00
,1132,2,206.00
,1133,,441.00
,1134,2,389.00
,1135,1,730.00
,1136,108,881.00
,1137,3,289.00
,1138,,207.00
,1139,,356.00
,1140,9,726.00
,1141,9,401.00
,1142,51,404.00
,1143,2,225.00
,1144,26,369.00
,1145,9,514.00
,1146,12,792.00
,1147,,319.00
,1148,17,397.00
,1149,6,144.00
,1150,1,42.00
,1151,4,170.00
,1152,6,1066.00
,1153,1,229.00
,1154,6,681.00
,1155,12,356.00
,1156,2,669.00
,1157,15,1394.00
,1158,,672.00
,1159,54,713.00
,1160,2,269.00
